county,office,district,party,candidate,votes
Beaverhead,President,,Constitution,Michael A. Peroutka,10
Big Horn,President,,Constitution,Michael A. Peroutka,1
Blaine,President,,Constitution,Michael A. Peroutka,6
Broadwater,President,,Constitution,Michael A. Peroutka,4
Carbon,President,,Constitution,Michael A. Peroutka,15
Carter,President,,Constitution,Michael A. Peroutka,0
Cascade,President,,Constitution,Michael A. Peroutka,199
Chouteau,President,,Constitution,Michael A. Peroutka,10
Custer,President,,Constitution,Michael A. Peroutka,18
Daniels,President,,Constitution,Michael A. Peroutka,2
Dawson,President,,Constitution,Michael A. Peroutka,18
Deer Lodge,President,,Constitution,Michael A. Peroutka,13
Fallon,President,,Constitution,Michael A. Peroutka,7
Fergus,President,,Constitution,Michael A. Peroutka,17
Flathead,President,,Constitution,Michael A. Peroutka,307
Gallatin,President,,Constitution,Michael A. Peroutka,141
Garfield,President,,Constitution,Michael A. Peroutka,2
Glacier,President,,Constitution,Michael A. Peroutka,11
Golden Valley,President,,Constitution,Michael A. Peroutka,2
Granite,President,,Constitution,Michael A. Peroutka,11
Hill,President,,Constitution,Michael A. Peroutka,11
Jefferson,President,,Constitution,Michael A. Peroutka,39
Judith Basin,President,,Constitution,Michael A. Peroutka,4
Lake,President,,Constitution,Michael A. Peroutka,92
Lewis & Clark,President,,Constitution,Michael A. Peroutka,65
Liberty,President,,Constitution,Michael A. Peroutka,5
Lincoln,President,,Constitution,Michael A. Peroutka,84
Madison,President,,Constitution,Michael A. Peroutka,11
McCone,President,,Constitution,Michael A. Peroutka,4
Meagher,President,,Constitution,Michael A. Peroutka,4
Mineral,President,,Constitution,Michael A. Peroutka,4
Missoula,President,,Constitution,Michael A. Peroutka,117
Musselshell,President,,Constitution,Michael A. Peroutka,7
Park,President,,Constitution,Michael A. Peroutka,58
Petroleum,President,,Constitution,Michael A. Peroutka,3
Phillips,President,,Constitution,Michael A. Peroutka,8
Pondera,President,,Constitution,Michael A. Peroutka,7
Powder River,President,,Constitution,Michael A. Peroutka,2
Powell,President,,Constitution,Michael A. Peroutka,10
Prairie,President,,Constitution,Michael A. Peroutka,2
Ravalli,President,,Constitution,Michael A. Peroutka,125
Richland,President,,Constitution,Michael A. Peroutka,10
Roosevelt,President,,Constitution,Michael A. Peroutka,8
Rosebud,President,,Constitution,Michael A. Peroutka,8
Sanders,President,,Constitution,Michael A. Peroutka,41
Sheridan,President,,Constitution,Michael A. Peroutka,3
Silver Bow,President,,Constitution,Michael A. Peroutka,34
Stillwater,President,,Constitution,Michael A. Peroutka,12
Sweet Grass,President,,Constitution,Michael A. Peroutka,4
Teton,President,,Constitution,Michael A. Peroutka,19
Toole,President,,Constitution,Michael A. Peroutka,7
Treasure,President,,Constitution,Michael A. Peroutka,2
Valley,President,,Constitution,Michael A. Peroutka,20
Wheatland,President,,Constitution,Michael A. Peroutka,11
Wibaux,President,,Constitution,Michael A. Peroutka,2
Yellowstone,President,,Constitution,Michael A. Peroutka,127
Beaverhead,President,,Democrat,John Kerry,1103
Big Horn,President,,Democrat,John Kerry,2215
Blaine,President,,Democrat,John Kerry,1300
Broadwater,President,,Democrat,John Kerry,533
Carbon,President,,Democrat,John Kerry,1847
Carter,President,,Democrat,John Kerry,76
Cascade,President,,Democrat,John Kerry,13701
Chouteau,President,,Democrat,John Kerry,946
Custer,President,,Democrat,John Kerry,1630
Daniels,President,,Democrat,John Kerry,326
Dawson,President,,Democrat,John Kerry,1494
Deer Lodge,President,,Democrat,John Kerry,2700
Fallon,President,,Democrat,John Kerry,289
Fergus,President,,Democrat,John Kerry,1582
Flathead,President,,Democrat,John Kerry,11587
Gallatin,President,,Democrat,John Kerry,16405
Garfield,President,,Democrat,John Kerry,52
Glacier,President,,Democrat,John Kerry,2641
Golden Valley,President,,Democrat,John Kerry,119
