county,office,district,party,candidate,votes
Beaverhead,U.S. Senate,,Democrat,Robert Candee,3
Big Horn,U.S. Senate,,Democrat,Robert Candee,40
Blaine,U.S. Senate,,Democrat,Robert Candee,23
Broadwater,U.S. Senate,,Democrat,Robert Candee,5
Carbon,U.S. Senate,,Democrat,Robert Candee,15
Carter,U.S. Senate,,Democrat,Robert Candee,1
Cascade,U.S. Senate,,Democrat,Robert Candee,147
Chouteau,U.S. Senate,,Democrat,Robert Candee,0
Custer,U.S. Senate,,Democrat,Robert Candee,11
Daniels,U.S. Senate,,Democrat,Robert Candee,7
Dawson,U.S. Senate,,Democrat,Robert Candee,33
Deer Lodge,U.S. Senate,,Democrat,Robert Candee,18
Fallon,U.S. Senate,,Democrat,Robert Candee,2
Fergus,U.S. Senate,,Democrat,Robert Candee,7
Flathead,U.S. Senate,,Democrat,Robert Candee,29
Gallatin,U.S. Senate,,Democrat,Robert Candee,18
Garfield,U.S. Senate,,Democrat,Robert Candee,2
Glacier,U.S. Senate,,Democrat,Robert Candee,75
Golden Valley,U.S. Senate,,Democrat,Robert Candee,1
Granite,U.S. Senate,,Democrat,Robert Candee,3
Hill,U.S. Senate,,Democrat,Robert Candee,12
Jefferson,U.S. Senate,,Democrat,Robert Candee,15
Judith Basin,U.S. Senate,,Democrat,Robert Candee,1
Lake,U.S. Senate,,Democrat,Robert Candee,11
Lewis & Clark,U.S. Senate,,Democrat,Robert Candee,32
Liberty,U.S. Senate,,Democrat,Robert Candee,3
Lincoln,U.S. Senate,,Democrat,Robert Candee,60
Madison,U.S. Senate,,Democrat,Robert Candee,15
McCone,U.S. Senate,,Democrat,Robert Candee,22
Meagher,U.S. Senate,,Democrat,Robert Candee,5
Mineral,U.S. Senate,,Democrat,Robert Candee,13
Missoula,U.S. Senate,,Democrat,Robert Candee,63
Musselshell,U.S. Senate,,Democrat,Robert Candee,2
Park,U.S. Senate,,Democrat,Robert Candee,11
Petroleum,U.S. Senate,,Democrat,Robert Candee,1
Phillips,U.S. Senate,,Democrat,Robert Candee,1
Pondera,U.S. Senate,,Democrat,Robert Candee,4
Powder River,U.S. Senate,,Democrat,Robert Candee,1
Powell,U.S. Senate,,Democrat,Robert Candee,1
